id,xy
11656,"[0,13,9,'08:49:50'],[5,13,391,'08:50:38'],[23,8,2491,'09:02:38'],[20,7,2190,'09:52:49'],[24,15,331,'10:40:18'],[10,5,220,'10:52:49'],[24,7,1594,'11:07:35'],[20,10,1965,'11:41:34'],[17,15,0,'12:19:37'],"
11658,"[2,15,11,'08:51:00'],[9,26,204,'08:57:05'],[5,27,5378,'09:00:51'],[23,15,394,'10:34:45'],[3,26,4463,'10:46:06'],[5,24,338,'12:02:01'],[2,26,10217,'12:10:22'],[10,7,360,'15:04:59'],[11,5,300,'15:13:09'],[17,15,0,'15:20:26'],"
11659,"[4,15,8,'08:48:10'],[2,13,390,'08:48:39'],[26,6,2515,'09:05:04'],[25,8,2616,'09:48:03'],[16,5,402,'10:43:57'],[24,9,2171,'11:00:38'],[22,6,2198,'11:40:11'],[3,23,433,'12:30:46'],[11,20,226,'12:39:53'],[5,29,2986,'12:48:13'],[16,6,2200,'13:43:19'],[5,6,5188,'14:22:51'],[11,4,286,'15:50:43'],[8,9,863,'15:57:26'],[3,29,591,'16:20:48'],[5,30,248,'16:32:17'],[11,8,393,'16:43:56'],[3,6,1679,'16:53:20'],[5,15,0,'17:24:26'],"
11661,"[4,15,9,'09:33:40'],[6,10,1052,'09:42:57'],[17,11,730,'10:16:49'],[16,10,212,'10:33:57'],[17,2,926,'10:38:33'],[17,15,0,'10:59:14'],"
11662,"[7,15,8,'08:42:00'],[11,11,1047,'08:42:52'],[23,4,2195,'09:10:44'],[21,4,2660,'09:47:39'],[28,14,214,'10:45:15'],[20,4,2144,'11:01:25'],[26,4,2345,'11:38:54'],[3,21,1149,'12:22:40'],[28,14,250,'12:50:19'],[9,5,456,'12:59:53'],[8,3,207,'13:07:42'],[10,10,2774,'13:13:25'],[1,2,3442,'14:02:57'],[10,11,5250,'15:02:29'],[10,9,978,'16:30:31'],[10,4,368,'16:47:31'],[7,9,250,'16:54:19'],[10,11,1875,'16:59:04'],[5,22,3193,'17:34:26'],[2,23,1172,'18:28:07'],[19,0,0,'18:50:03'],"
11663,"[4,15,10,'08:56:40'],[3,13,373,'08:57:06'],[21,10,1990,'09:13:59'],[26,7,2472,'09:50:57'],[27,15,230,'10:40:39'],[22,8,1869,'11:06:40'],[25,10,2245,'11:39:34'],[5,18,553,'12:27:06'],[4,31,2642,'12:40:17'],[18,6,2450,'13:34:09'],[4,6,5140,'14:18:09'],[9,9,743,'15:48:16'],[8,7,538,'16:01:01'],[5,30,845,'16:16:04'],[11,7,466,'16:35:33'],[5,6,2114,'16:45:15'],[15,15,0,'17:27:44'],"
11666,"[0,13,10,'09:04:00'],[4,13,440,'09:04:49'],[20,9,1693,'09:19:16'],[23,6,2546,'09:50:43'],[28,15,371,'10:45:18'],[20,9,2599,'10:54:10'],[26,7,2176,'11:41:13'],[5,19,444,'12:30:05'],[0,30,3815,'12:42:24'],[4,4,6190,'14:10:39'],[7,4,1431,'15:54:28'],[11,4,425,'16:19:04'],[5,30,247,'16:34:04'],[3,5,2295,'16:45:34'],[15,15,0,'17:33:51'],"
11669,"[0,13,9,'08:38:50'],[8,7,958,'08:44:11'],[20,10,2341,'09:09:08'],[25,10,2580,'09:49:39'],[24,15,618,'10:33:41'],[24,7,1631,'11:09:28'],[21,6,2060,'11:38:09'],[5,20,1048,'12:20:11'],[3,31,2489,'12:41:00'],[11,20,258,'13:25:41'],[11,4,222,'13:33:37'],[6,7,650,'13:37:59'],[8,8,480,'13:52:09'],[5,5,6586,'14:01:03'],[10,4,240,'15:51:49'],[5,29,1757,'16:00:22'],[3,2,2729,'16:36:40'],[17,15,0,'17:31:31'],"
11670,"[0,13,10,'09:02:50'],[4,13,299,'09:03:40'],[22,6,1717,'09:19:42'],[26,10,2430,'09:52:39'],[16,8,493,'10:42:16'],[21,9,2388,'10:58:21'],[24,7,2296,'11:40:13'],[2,25,753,'12:35:46'],[1,31,1866,'12:51:33'],[11,5,275,'13:30:54'],[7,9,583,'13:36:16'],[6,10,230,'13:45:59'],[6,3,289,'13:50:50'],[8,8,229,'13:56:20'],[5,5,5774,'14:00:45'],[5,3,1942,'15:40:17'],[3,29,758,'16:17:31'],[4,2,2252,'16:41:27'],[11,5,248,'17:20:31'],[15,15,0,'17:30:58'],"
11671,"[2,15,12,'08:38:40'],[5,13,360,'08:39:29'],[7,3,807,'08:46:42'],[25,8,2111,'09:13:08'],[20,8,2540,'09:50:39'],[23,7,2154,'11:01:55'],[20,7,2369,'11:39:00'],[2,21,794,'12:34:25'],[6,8,389,'13:00:50'],[6,9,210,'13:07:19'],[1,29,3035,'13:14:54'],[3,5,5469,'14:11:40'],[15,7,2182,'15:54:07'],[10,8,756,'16:38:23'],[2,5,1527,'16:55:32'],[15,15,0,'17:24:58'],"
11672,"[4,15,10,'08:59:10'],[26,6,1881,'09:14:58'],[20,10,2399,'09:51:50'],[23,14,315,'10:40:14'],[26,6,1940,'11:04:49'],[25,10,2279,'11:39:40'],[5,15,0,'12:24:33'],"
11677,"[4,15,8,'14:03:00'],[4,13,204,'14:03:15'],[4,4,4643,'14:09:36'],[8,11,350,'15:33:09'],[9,9,354,'15:44:05'],[10,5,201,'15:51:08'],[17,8,1894,'15:59:05'],[11,7,1115,'16:37:14'],[0,29,494,'17:02:05'],[15,15,0,'17:14:59'],"
11682,"[4,15,9,'08:55:20'],[2,13,308,'08:55:51'],[26,10,2042,'09:12:57'],[25,6,2597,'09:49:22'],[23,8,1944,'11:04:55'],[20,5,2286,'11:39:53'],[3,24,928,'12:35:01'],[3,31,3965,'12:56:34'],[5,7,5518,'14:08:51'],[11,5,292,'15:41:57'],[6,6,426,'15:51:43'],[0,30,1612,'16:03:17'],[5,30,246,'16:35:00'],[10,6,853,'16:46:56'],[2,6,1014,'17:05:35'],[15,15,0,'17:27:58'],"
11683,"[0,13,8,'08:57:40'],[2,13,383,'08:57:56'],[25,9,1863,'09:15:36'],[26,5,2588,'09:48:51'],[23,8,2170,'11:00:29'],[22,5,2260,'11:39:09'],[2,18,902,'12:33:07'],[17,15,0,'12:52:04'],"
11686,"[4,15,9,'08:56:30'],[4,13,438,'08:56:51'],[22,8,1997,'09:15:02'],[25,10,2541,'09:50:38'],[15,8,290,'10:45:39'],[21,9,2443,'10:57:06'],[24,7,2245,'11:40:14'],[15,15,0,'12:24:38'],"
11688,"[0,13,8,'08:56:20'],[2,13,284,'08:56:35'],[20,8,2124,'09:11:45'],[24,10,2550,'09:49:29'],[23,15,404,'10:37:05'],[22,8,2518,'10:55:01'],[25,5,2226,'11:39:53'],[15,15,0,'12:22:42'],"
11690,"[0,13,10,'08:52:30'],[5,13,232,'08:53:27'],[22,7,1754,'09:17:35'],[23,8,2406,'09:47:13'],[22,14,624,'10:33:45'],[18,10,277,'10:46:12'],[25,10,2117,'10:54:52'],[8,4,328,'11:38:21'],[22,6,1009,'11:48:50'],[3,23,691,'12:11:08'],[0,29,4601,'12:25:08'],[18,3,1872,'13:53:57'],[4,4,4469,'14:30:20'],[11,20,266,'15:50:13'],[0,31,3547,'15:57:32'],[5,3,1207,'17:00:22'],[15,15,0,'17:29:49'],"
11691,"[2,15,9,'08:30:10'],[2,13,323,'08:30:26'],[18,2,1255,'08:39:14'],[25,10,2066,'09:11:13'],[20,6,2276,'09:50:13'],[28,15,248,'10:34:51'],[25,9,2106,'10:53:13'],[7,8,657,'11:36:12'],[0,29,640,'11:49:39'],[2,22,503,'12:03:36'],[5,29,3133,'12:13:36'],[8,9,287,'13:14:02'],[7,19,1738,'13:25:41'],[2,3,3049,'14:07:20'],[11,7,416,'15:03:23'],[3,5,2656,'15:13:33'],[28,14,294,'16:03:25'],[7,10,1106,'16:11:13'],[3,3,2929,'16:31:00'],[15,15,0,'17:30:24'],"
11692,"[4,15,9,'08:41:20'],[5,13,345,'08:41:44'],[15,7,578,'08:50:21'],[22,6,2460,'09:03:49'],[20,8,2185,'09:53:14'],[11,4,214,'10:34:45'],[8,6,690,'10:38:59'],[24,8,2081,'10:58:48'],[23,10,2062,'11:38:47'],[2,19,747,'12:19:32'],[10,4,240,'12:37:29'],[9,6,410,'12:42:39'],[8,4,301,'12:49:38'],[4,29,3138,'12:58:11'],[16,8,2815,'14:01:54'],[4,7,2962,'14:51:17'],[11,4,241,'15:42:48'],[5,31,2156,'15:54:23'],[11,7,724,'16:41:05'],[4,4,1524,'16:55:05'],[15,15,0,'17:28:04'],"
11693,"[0,13,9,'09:02:20'],[3,13,382,'09:02:47'],[25,10,1929,'09:15:40'],[20,9,2529,'09:50:10'],[23,15,519,'10:35:00'],[26,9,2128,'10:59:51'],[22,7,1633,'11:42:06'],[5,15,0,'12:20:05'],"
11697,"[0,13,9,'12:39:40'],[2,13,343,'12:39:56'],[6,5,637,'12:48:42'],[15,15,0,'13:05:25'],"
11699,"[0,13,11,'09:00:50'],[3,13,238,'09:01:21'],[26,6,1738,'09:18:31'],[24,6,2603,'09:48:06'],[23,10,2128,'10:58:31'],[7,10,272,'11:40:27'],[0,30,791,'11:47:08'],[3,25,499,'12:03:20'],[5,30,3099,'12:12:50'],[15,3,678,'13:08:21'],[15,5,2194,'13:20:35'],[3,3,2987,'14:08:02'],[10,5,227,'14:58:52'],[0,30,3471,'15:08:28'],[9,4,1104,'16:12:05'],[10,8,569,'16:31:30'],[4,2,2176,'16:43:13'],[5,15,0,'17:28:31'],"
11704,"[4,15,9,'09:38:00'],[5,13,432,'09:38:17'],[25,9,2433,'09:51:26'],[16,9,656,'10:39:23'],[23,6,2379,'10:58:50'],[20,10,2191,'11:42:08'],[4,21,430,'12:30:19'],[1,29,2662,'12:42:47'],[18,6,1632,'13:32:37'],[5,9,6325,'14:04:54'],[7,3,694,'15:51:55'],[8,21,790,'16:16:49'],[10,9,423,'16:34:36'],[2,8,2333,'16:43:06'],[5,15,0,'17:24:06'],"
11705,"[4,15,8,'08:58:20'],[3,13,310,'08:58:39'],[5,26,4988,'09:07:31'],[21,15,389,'10:35:30'],[28,14,320,'10:47:19'],[4,27,3730,'10:58:09'],[2,23,321,'12:01:48'],[11,20,204,'12:08:15'],[2,27,10050,'12:13:19'],[10,7,414,'15:04:55'],[10,4,667,'15:12:52'],[15,15,0,'15:25:49'],"
11708,"[0,13,8,'09:57:30'],[2,13,354,'09:57:45'],[15,7,1279,'10:09:40'],[16,10,305,'10:33:24'],[5,15,0,'11:04:45'],"
11710,"[2,15,8,'13:04:10'],[10,4,235,'13:09:34'],[9,7,699,'13:17:10'],[6,7,1114,'13:29:05'],[10,4,214,'13:48:15'],[9,25,1701,'13:54:48'],[17,10,2119,'14:25:10'],[10,9,649,'15:02:00'],[3,30,4507,'15:14:52'],[11,7,2301,'16:42:18'],[28,14,356,'17:24:03'],[5,15,0,'17:33:07'],"
11712,"[4,15,9,'08:46:10'],[3,13,247,'08:46:32'],[23,12,359,'08:54:10'],[25,6,2609,'09:01:00'],[21,10,2437,'09:49:32'],[17,9,1115,'10:31:44'],[22,5,2397,'10:55:42'],[24,9,2211,'11:39:08'],[5,20,375,'12:23:34'],[10,20,304,'12:30:45'],[11,20,260,'12:35:49'],[5,30,2605,'12:41:54'],[18,6,1264,'13:29:05'],[15,2,562,'13:51:07'],[2,5,5503,'14:13:36'],[7,9,860,'15:48:09'],[11,4,301,'16:04:28'],[3,31,759,'16:17:40'],[5,30,211,'16:31:12'],[10,6,406,'16:44:13'],[3,5,1665,'16:53:44'],[15,15,0,'17:27:09'],"
11714,"[4,15,8,'08:47:00'],[4,13,319,'08:47:20'],[4,26,29984,'09:06:55'],[5,15,0,'17:28:44'],"
11718,"[4,15,10,'08:42:10'],[3,13,214,'08:42:35'],[9,11,756,'08:47:33'],[23,8,2660,'09:03:49'],[24,7,2635,'09:48:34'],[8,9,404,'10:43:35'],[21,6,2489,'10:56:30'],[22,7,2346,'11:38:53'],[5,24,767,'12:32:02'],[2,29,2421,'12:47:08'],[11,20,309,'13:30:40'],[16,10,1830,'13:39:39'],[4,5,5021,'14:13:28'],[8,3,252,'15:42:17'],[4,30,2152,'15:54:17'],[11,8,591,'16:39:48'],[3,5,1730,'16:52:09'],[15,15,0,'17:33:26'],"
11720,"[7,15,9,'09:00:10'],[23,4,1731,'09:18:28'],[26,4,2607,'09:48:12'],[28,15,233,'10:41:26'],[20,4,4442,'10:58:47'],[4,25,744,'12:15:55'],[11,20,207,'12:29:52'],[8,7,1239,'12:37:30'],[7,8,490,'12:58:09'],[11,11,3139,'13:07:30'],[4,5,6773,'14:02:46'],[11,4,317,'15:57:52'],[10,10,1420,'16:06:19'],[5,3,2955,'16:32:34'],[10,11,277,'17:25:32'],[4,24,2311,'17:34:18'],[2,19,1449,'18:13:50'],[19,0,0,'18:40:29'],"
11723,"[7,15,9,'08:45:20'],[10,11,826,'08:46:23'],[26,4,2419,'09:07:00'],[23,4,2647,'09:48:12'],[25,4,1607,'11:10:12'],[22,4,2377,'11:37:42'],[3,21,433,'12:21:06'],[9,3,365,'12:33:54'],[9,9,433,'12:40:46'],[11,10,4306,'12:48:43'],[5,5,5635,'14:03:04'],[27,15,320,'15:41:39'],[2,2,1238,'15:54:01'],[11,10,706,'16:18:23'],[11,6,397,'16:33:12'],[11,10,2757,'16:45:02'],[3,25,2454,'17:37:45'],[3,24,1120,'18:18:39'],[19,0,0,'18:39:56'],"
11724,"[2,15,9,'10:41:10'],[5,13,305,'10:41:44'],[20,8,1567,'11:05:32'],[22,6,1915,'11:42:44'],[17,15,0,'12:20:46'],"
11725,"[2,15,8,'09:42:40'],[4,13,267,'09:43:02'],[15,11,519,'09:51:20'],[16,11,1372,'10:07:47'],[18,5,410,'10:52:19'],[15,15,0,'11:03:24'],"
11726,"[0,13,9,'08:40:00'],[2,13,242,'08:40:17'],[10,20,298,'08:47:31'],[25,6,2054,'09:07:25'],[26,10,2155,'09:51:54'],[22,15,748,'10:31:41'],[21,6,2388,'10:53:31'],[25,8,1847,'11:41:22'],[15,15,0,'12:17:04'],"
11727,"[4,15,9,'08:41:40'],[2,13,284,'08:42:15'],[17,4,248,'08:56:51'],[4,26,10484,'09:06:15'],[2,25,823,'12:03:06'],[4,26,14965,'12:21:04'],[11,8,813,'16:36:16'],[11,21,477,'16:56:22'],[15,15,0,'17:06:43'],"
11728,"[2,15,9,'09:16:10'],[2,13,361,'09:16:28'],[9,4,1010,'09:24:09'],[23,8,2287,'09:50:52'],[27,15,205,'10:32:14'],[7,12,618,'10:40:31'],[21,10,2418,'10:55:31'],[26,7,2276,'11:39:53'],[4,19,862,'12:31:17'],[4,30,3880,'12:55:39'],[5,8,5348,'14:04:01'],[7,8,246,'15:35:23'],[3,29,2916,'15:41:53'],[5,30,227,'16:31:31'],[4,8,2342,'16:40:37'],[15,15,0,'17:27:31'],"
11733,"[4,15,8,'14:04:00'],[2,6,6725,'14:09:04'],[3,29,1252,'16:09:17'],[5,30,203,'16:31:04'],[2,7,2528,'16:40:51'],[15,15,0,'17:28:10'],"
11734,"[0,13,8,'12:58:40'],[2,13,424,'12:58:55'],[15,4,744,'13:09:35'],[15,3,2070,'13:21:59'],[17,15,0,'13:59:50'],"
11735,"[0,13,10,'12:41:50'],[4,13,372,'12:42:37'],[15,7,393,'12:55:46'],[15,4,3063,'13:02:36'],[15,15,0,'13:56:45'],"
11737,"[4,15,10,'08:36:10'],[2,13,368,'08:36:41'],[18,4,812,'08:46:27'],[26,7,2216,'09:10:53'],[26,5,2669,'09:48:10'],[23,10,2139,'11:02:50'],[25,5,2191,'11:41:48'],[2,21,656,'12:37:03'],[10,21,407,'12:49:12'],[5,30,3766,'12:57:43'],[4,7,6370,'14:04:09'],[9,10,549,'15:51:30'],[10,5,224,'16:14:55'],[0,29,283,'16:25:36'],[5,30,250,'16:34:25'],[10,9,638,'16:44:51'],[5,30,766,'16:57:23'],[5,15,0,'17:12:25'],"
11738,"[2,15,9,'08:39:10'],[5,13,250,'08:39:49'],[9,3,496,'08:52:03'],[23,8,1828,'09:12:21'],[26,8,2330,'09:52:29'],[23,14,528,'10:35:21'],[24,8,2172,'11:01:07'],[20,9,2319,'11:39:30'],[15,15,0,'12:25:16'],"
11740,"[4,15,8,'08:52:10'],[23,6,2359,'09:06:50'],[22,6,2530,'09:46:09'],[7,6,621,'10:40:38'],[21,6,1745,'11:00:54'],[7,5,1511,'11:34:08'],[5,21,702,'12:02:27'],[15,15,0,'12:17:17'],"
11741,"[4,15,9,'08:41:30'],[2,13,227,'08:42:02'],[23,12,411,'08:52:58'],[21,8,2314,'09:07:45'],[22,5,2512,'09:47:47'],[7,10,300,'10:45:49'],[26,6,2039,'11:02:20'],[26,7,2315,'11:36:34'],[2,21,598,'12:23:21'],[5,31,3774,'12:38:35'],[4,5,5734,'14:01:55'],[4,2,1934,'15:42:05'],[6,6,255,'16:15:34'],[4,29,424,'16:23:15'],[2,4,2557,'16:39:42'],[5,15,0,'17:30:41'],"
11743,"[2,15,11,'08:39:50'],[4,13,375,'08:40:24'],[7,13,433,'08:53:06'],[21,8,2164,'09:06:15'],[20,10,2474,'09:49:35'],[15,10,1061,'10:33:18'],[24,8,2219,'11:00:10'],[25,5,2312,'11:39:07'],[3,24,932,'12:35:57'],[15,9,3688,'12:59:51'],[5,15,0,'14:05:01'],"
11745,"[0,13,8,'14:00:50'],[5,13,222,'14:01:27'],[4,3,3449,'14:07:20'],[11,4,374,'15:05:35'],[2,5,3361,'15:15:58'],[7,5,825,'16:12:34'],[5,30,243,'16:35:39'],[2,2,2177,'16:49:12'],[15,15,0,'17:33:51'],"
11746,"[4,15,9,'13:42:20'],[4,13,232,'13:42:37'],[8,5,598,'13:50:31'],[5,2,3651,'14:00:58'],[11,6,523,'15:02:46'],[2,5,3016,'15:16:03'],[10,20,279,'16:11:00'],[5,31,732,'16:17:47'],[2,2,2651,'16:38:38'],[17,15,0,'17:30:52'],"
11748,"[0,13,9,'13:44:20'],[3,13,262,'13:44:57'],[15,4,451,'13:53:28'],[5,9,5946,'14:08:13'],[7,3,282,'15:48:47'],[7,6,359,'15:54:00'],[28,14,230,'16:07:19'],[15,3,901,'16:14:58'],[10,6,2168,'16:39:31'],[17,15,0,'17:17:45'],"
11750,"[4,15,9,'09:01:10'],[5,13,368,'09:01:31'],[24,5,1669,'09:20:20'],[22,9,2420,'09:52:39'],[21,14,392,'10:36:27'],[22,9,1929,'11:06:10'],[20,7,2281,'11:40:38'],[4,24,499,'12:34:10'],[5,29,2555,'12:44:14'],[10,21,287,'13:28:52'],[18,10,2366,'13:36:33'],[4,6,4717,'14:18:22'],[7,4,745,'15:37:54'],[6,5,463,'15:52:46'],[4,30,1550,'16:04:39'],[11,8,708,'16:40:41'],[2,6,1483,'16:55:36'],[17,15,0,'17:30:42'],"
11752,"[4,15,9,'08:54:20'],[2,13,469,'08:54:50'],[22,7,1753,'09:16:46'],[24,5,2564,'09:48:15'],[21,8,2137,'11:00:12'],[21,10,2376,'11:36:23'],[4,23,762,'12:21:57'],[17,4,2412,'12:47:57'],[15,2,949,'13:28:30'],[15,15,0,'13:49:13'],"
11753,"[2,15,8,'12:42:30'],[4,13,255,'12:42:54'],[7,4,921,'12:49:58'],[7,9,715,'13:06:04'],[15,3,551,'13:21:28'],[15,5,1558,'13:31:31'],[5,15,0,'14:07:44'],"
11756,"[4,15,9,'13:02:30'],[4,13,251,'13:02:48'],[27,15,305,'13:10:04'],[15,2,487,'13:19:52'],[15,3,1910,'13:27:59'],[5,9,6872,'14:09:17'],[8,10,681,'16:04:18'],[4,29,439,'16:23:00'],[5,9,2721,'16:38:38'],[5,15,0,'17:25:00'],"
11759,"[4,15,9,'12:50:30'],[8,8,284,'12:57:05'],[9,4,261,'13:02:38'],[15,15,0,'13:09:31'],"
11760,"[2,15,8,'09:36:40'],[3,13,344,'09:36:55'],[25,5,2154,'09:52:05'],[16,3,983,'10:34:26'],[20,10,2007,'11:02:32'],[20,5,2254,'11:39:25'],[4,21,681,'12:31:38'],[0,31,2448,'12:48:51'],[16,10,698,'13:38:41'],[15,4,498,'13:52:01'],[3,9,5198,'14:09:41'],[9,5,679,'15:42:20'],[2,30,1709,'16:01:40'],[5,30,247,'16:32:21'],[10,9,793,'16:42:46'],[3,9,1391,'16:57:08'],[15,15,0,'17:28:13'],"
11761,"[0,13,8,'08:33:50'],[4,13,488,'08:34:31'],[10,4,319,'08:45:00'],[8,3,571,'08:50:28'],[26,7,1793,'09:18:06'],[23,6,2585,'09:49:54'],[24,15,287,'10:41:42'],[21,9,2462,'10:56:37'],[22,9,2410,'11:37:39'],[5,22,1558,'12:29:41'],[2,29,2514,'12:58:15'],[11,4,246,'13:44:23'],[6,8,462,'13:49:17'],[9,4,425,'13:57:34'],[3,6,5494,'14:05:35'],[10,4,213,'15:39:06'],[3,3,1594,'15:43:55'],[6,21,913,'16:15:36'],[10,7,1507,'16:35:52'],[1,30,365,'17:04:14'],[17,15,0,'17:15:32'],"
11762,"[2,15,8,'12:53:50'],[3,13,254,'12:54:05'],[18,11,2460,'13:03:09'],[15,3,377,'13:47:12'],[15,15,0,'13:57:12'],"
11763,"[4,15,8,'14:30:00'],[3,13,424,'14:30:15'],[15,11,402,'14:40:17'],[6,3,661,'14:49:08'],[9,5,1279,'15:08:30'],[18,5,1179,'15:40:00'],[15,15,0,'16:02:13'],"
11767,"[4,15,8,'12:36:10'],[3,13,314,'12:36:25'],[6,6,342,'12:42:57'],[8,9,432,'12:48:57'],[6,12,1500,'12:56:29'],[18,11,1896,'13:23:33'],[15,15,0,'13:55:56'],"
11768,"[4,15,8,'12:36:50'],[6,9,372,'12:41:07'],[7,6,759,'12:47:40'],[15,10,2393,'13:06:56'],[15,2,465,'13:50:14'],[3,3,3176,'14:09:33'],[5,5,3180,'15:12:19'],[1,31,1181,'16:10:28'],[5,30,239,'16:31:52'],[5,2,2425,'16:43:04'],[5,15,0,'17:31:43'],"
11772,"[2,15,13,'08:50:40'],[26,6,2085,'09:12:44'],[24,7,2569,'09:48:50'],[28,14,242,'10:38:17'],[6,21,236,'10:47:03'],[21,5,1727,'11:06:42'],[22,9,1963,'11:37:36'],[4,18,901,'12:15:48'],[10,4,213,'12:37:16'],[6,5,817,'12:41:22'],[11,4,327,'12:56:02'],[0,30,4151,'13:10:58'],[4,5,4423,'14:24:26'],[11,4,274,'15:40:45'],[11,20,263,'15:50:26'],[15,5,1852,'15:59:17'],[11,9,854,'16:37:45'],[2,2,1352,'16:56:47'],[15,15,0,'17:25:32'],"
11773,"[4,15,9,'14:58:30'],[5,13,202,'14:58:47'],[16,6,730,'15:09:09'],[18,5,482,'15:21:27'],[15,6,480,'15:46:49'],[15,15,0,'15:56:00'],"
11778,"[2,15,8,'07:52:30'],[10,22,331,'07:55:18'],[11,17,13082,'08:01:47'],[10,22,1771,'11:40:58'],[11,17,18288,'12:19:11'],[17,15,0,'17:27:25'],"
11779,"[2,15,9,'13:42:50'],[2,13,342,'13:43:07'],[16,9,306,'13:55:23'],[4,6,5485,'14:06:04'],[8,7,319,'15:38:20'],[10,4,213,'15:44:26'],[8,5,735,'15:48:14'],[11,4,260,'16:01:19'],[3,30,1177,'16:10:42'],[5,30,216,'16:31:20'],[2,6,2267,'16:42:32'],[15,15,0,'17:31:25'],"
11780,"[7,15,8,'08:50:30'],[10,11,573,'08:51:16'],[25,4,5225,'09:06:04'],[28,14,412,'10:44:57'],[22,4,2611,'10:54:58'],[21,4,2430,'11:38:29'],[4,19,536,'12:22:33'],[11,4,255,'12:33:34'],[8,2,266,'12:38:13'],[6,6,700,'12:47:39'],[10,10,3579,'13:00:50'],[3,6,5740,'14:02:59'],[11,4,327,'15:40:52'],[11,10,2450,'15:49:09'],[10,9,497,'16:31:32'],[5,7,2485,'16:40:34'],[19,0,0,'17:24:05'],"
11781,"[2,15,8,'13:03:20'],[5,13,270,'13:03:49'],[15,2,503,'13:11:46'],[17,3,2463,'13:20:16'],[2,2,2810,'14:10:39'],[11,9,554,'15:01:05'],[6,9,336,'15:11:03'],[5,3,3232,'15:17:27'],[11,5,330,'16:12:39'],[1,30,335,'16:24:44'],[5,30,244,'16:34:13'],[10,9,658,'16:44:31'],[1,29,695,'16:57:54'],[15,15,0,'17:12:56'],"
11782,"[2,15,11,'08:33:40'],[5,13,338,'08:34:21'],[16,2,1062,'08:42:57'],[4,26,10455,'09:06:24'],[4,18,690,'12:02:49'],[11,20,464,'12:15:15'],[10,20,220,'12:22:59'],[2,27,14292,'12:31:47'],[10,6,759,'16:35:00'],[10,4,529,'16:49:30'],[28,15,216,'17:02:03'],[15,15,0,'17:07:30'],"
11783,"[2,15,12,'08:37:40'],[2,13,317,'08:38:02'],[7,6,902,'08:45:17'],[24,5,1879,'09:15:30'],[20,5,2602,'09:47:57'],[25,6,1884,'11:05:45'],[20,9,2072,'11:41:07'],[15,15,0,'12:19:39'],"
11785,"[2,15,8,'13:52:30'],[2,13,424,'13:52:45'],[4,4,6915,'14:02:34'],[11,4,306,'15:59:33'],[9,3,320,'16:05:29'],[9,8,334,'16:11:55'],[1,31,327,'16:24:52'],[5,30,244,'16:35:13'],[2,3,2105,'16:47:54'],[15,15,0,'17:32:52'],"
11787,"[2,15,12,'08:50:10'],[9,14,213,'08:57:36'],[3,26,10577,'09:04:12'],[2,20,1114,'12:02:55'],[3,27,14641,'12:26:38'],[11,8,1112,'16:35:07'],[10,5,262,'16:55:07'],[5,15,0,'17:01:03'],"
11792,"[4,15,9,'08:40:00'],[5,13,466,'08:40:23'],[15,2,262,'08:55:27'],[22,9,2398,'09:07:01'],[23,7,2674,'09:47:55'],[20,10,2056,'11:03:13'],[26,5,2072,'11:42:27'],[15,15,0,'12:29:41'],"
11794,"[2,15,9,'13:05:00'],[2,13,362,'13:05:17'],[5,26,2649,'13:13:40'],[15,15,0,'13:59:47'],"
11796,"[0,13,9,'09:47:00'],[5,13,284,'09:47:45'],[21,8,1968,'09:55:41'],[8,10,630,'10:38:49'],[25,10,2471,'10:54:28'],[21,10,2418,'11:36:41'],[2,24,528,'12:24:11'],[10,20,310,'12:34:59'],[1,31,4594,'12:43:15'],[4,8,5430,'14:05:49'],[11,4,359,'15:37:50'],[10,4,220,'15:43:49'],[9,5,495,'15:47:44'],[6,7,261,'15:57:38'],[4,31,1507,'16:05:02'],[3,6,2381,'16:40:28'],[5,15,0,'17:27:27'],"
11801,"[2,15,13,'08:41:50'],[4,13,332,'08:42:27'],[6,11,709,'08:48:30'],[20,7,2359,'09:09:30'],[26,9,2457,'09:53:02'],[23,9,2138,'11:02:41'],[24,8,2349,'11:38:50'],[2,18,649,'12:33:20'],[4,30,4207,'12:50:12'],[3,4,6654,'14:06:25'],[9,8,637,'16:01:52'],[11,5,446,'16:13:43'],[4,3,2760,'16:35:59'],[15,15,0,'17:32:15'],"
11802,"[2,15,12,'08:50:20'],[3,13,215,'08:50:44'],[9,7,229,'08:56:10'],[24,8,2372,'09:08:57'],[21,5,2460,'09:51:59'],[28,14,330,'10:42:49'],[24,8,2475,'10:54:44'],[26,6,1955,'11:37:34'],[5,15,0,'12:16:01'],"
11803,"[2,15,12,'09:00:20'],[23,6,1869,'09:16:30'],[24,9,2506,'09:51:03'],[17,7,290,'10:45:49'],[26,9,2246,'11:00:13'],[23,10,2224,'11:39:15'],[5,15,0,'12:19:03'],"
11804,"[0,13,9,'08:55:20'],[4,13,379,'08:56:00'],[5,26,10542,'09:04:57'],[4,22,631,'12:01:38'],[11,4,402,'12:15:37'],[4,27,14684,'12:25:45'],[11,7,326,'16:36:13'],[10,20,320,'16:47:19'],[15,15,0,'16:55:05'],"
11805,"[4,15,9,'08:34:40'],[3,13,358,'08:35:01'],[18,2,612,'08:49:47'],[26,6,2197,'09:10:52'],[24,7,2549,'09:48:50'],[22,14,274,'10:42:25'],[23,5,1093,'11:12:16'],[17,15,0,'11:34:47'],"
