id,xy
11642,"[2,15,8,'08:56:00'],[2,13,183,'08:56:16'],[11,5,76,'09:01:03'],[5,27,5137,'09:04:52'],[21,14,375,'10:34:34'],[5,26,4558,'10:44:31'],[2,19,356,'12:01:53'],[11,5,108,'12:11:41'],[2,27,9824,'12:16:15'],[10,7,456,'15:03:53'],[11,5,112,'15:12:17'],[10,21,181,'15:17:18'],[5,15,0,'15:23:03'],"
11651,"[0,13,9,'08:33:00'],[3,13,282,'08:33:27'],[23,5,928,'08:44:31'],[25,6,2229,'09:00:40'],[11,20,80,'09:44:19'],[21,7,1881,'09:51:28'],[10,20,160,'10:27:19'],[22,14,511,'10:36:18'],[3,29,93,'10:49:06'],[20,5,2723,'11:00:26'],[28,15,112,'11:50:57'],[15,15,0,'11:55:00'],"
11652,"[2,15,8,'08:59:00'],[5,13,379,'08:59:30'],[21,7,1797,'09:09:02'],[17,4,162,'09:42:37'],[21,10,2150,'09:48:09'],[28,15,104,'10:25:05'],[9,3,454,'10:30:45'],[0,29,553,'10:41:56'],[26,8,3446,'11:02:43'],[2,21,750,'12:06:49'],[15,15,0,'12:23:55'],"
11655,"[4,15,9,'08:00:00'],[3,13,421,'08:00:18'],[11,20,72,'08:10:07'],[18,8,833,'08:15:56'],[20,10,1632,'08:33:27'],[25,7,2417,'09:03:12'],[28,15,254,'09:46:45'],[21,8,2113,'09:53:46'],[28,14,105,'10:32:24'],[22,14,66,'10:36:33'],[21,15,350,'10:37:39'],[22,14,83,'10:44:02'],[22,13,75,'10:45:25'],[15,9,106,'10:48:43'],[22,8,4510,'10:54:09'],[28,14,245,'12:11:44'],[5,24,290,'12:20:09'],[5,15,0,'12:28:24'],"
11656,"[2,15,8,'08:24:10'],[2,13,312,'08:24:27'],[25,6,1703,'08:35:46'],[26,5,2687,'09:04:32'],[20,6,2531,'09:51:08'],[24,14,594,'10:35:25'],[22,14,73,'10:45:42'],[22,13,112,'10:46:55'],[21,12,113,'11:01:06'],[20,6,4569,'11:06:40'],[21,10,68,'12:24:27'],[3,24,1176,'12:34:43'],[11,5,471,'12:57:28'],[6,11,394,'13:06:15'],[8,10,183,'13:12:56'],[0,29,2415,'13:19:24'],[2,3,3360,'14:06:19'],[2,6,3616,'15:05:13'],[27,15,340,'16:09:19'],[9,9,66,'16:18:33'],[11,7,439,'16:20:50'],[10,7,141,'16:28:09'],[10,9,99,'16:30:37'],[9,9,96,'16:32:16'],[9,11,66,'16:34:44'],[2,4,2423,'16:44:16'],[17,15,0,'17:28:29'],"
11658,"[2,15,9,'08:51:30'],[3,13,172,'08:51:47'],[15,11,193,'08:56:36'],[3,26,5292,'09:02:47'],[23,15,381,'10:37:08'],[22,14,86,'10:44:10'],[22,13,78,'10:45:36'],[3,27,4194,'10:50:35'],[4,18,295,'12:03:14'],[5,26,10165,'12:10:44'],[11,9,449,'15:03:20'],[11,5,354,'15:12:15'],[15,15,0,'15:20:05'],"
11660,"[2,15,9,'15:02:00'],[4,13,333,'15:02:26'],[8,14,1238,'15:08:31'],[16,9,786,'15:33:03'],[15,6,182,'15:46:27'],[27,14,110,'15:51:49'],[6,9,135,'15:56:34'],[17,14,124,'16:00:45'],[17,15,0,'16:02:49'],"
11662,"[7,15,9,'08:16:40'],[10,11,2570,'08:17:39'],[20,4,1953,'09:07:46'],[11,4,174,'09:42:15'],[23,2,2539,'09:48:20'],[24,14,435,'10:36:34'],[24,4,4751,'10:53:28'],[3,24,713,'12:16:56'],[11,20,266,'12:30:43'],[10,10,189,'12:37:40'],[6,10,503,'12:41:26'],[10,10,9094,'12:50:25'],[28,15,360,'15:24:49'],[9,8,913,'15:33:46'],[8,3,113,'15:49:56'],[7,4,80,'15:51:49'],[7,7,429,'15:53:30'],[6,10,223,'16:01:06'],[10,11,622,'16:05:17'],[10,7,534,'16:17:15'],[9,6,1574,'16:26:25'],[18,9,1711,'16:54:18'],[19,0,0,'17:23:54'],"
11663,"[0,13,8,'08:49:50'],[5,13,366,'08:50:43'],[9,9,149,'08:57:10'],[22,8,2497,'09:03:52'],[20,8,2632,'09:45:57'],[27,15,219,'10:34:00'],[27,13,78,'10:38:15'],[6,10,254,'10:45:35'],[22,5,4817,'10:57:22'],[5,15,0,'12:24:23'],"
11669,"[2,15,10,'08:14:30'],[3,13,169,'08:14:50'],[16,6,529,'08:21:00'],[24,8,1512,'08:35:17'],[21,8,2762,'09:01:07'],[25,5,2569,'09:49:20'],[24,15,417,'10:38:22'],[28,14,261,'10:47:48'],[24,7,5283,'10:53:26'],[21,10,65,'12:22:21'],[2,23,1498,'12:32:21'],[2,29,2479,'12:59:40'],[11,20,563,'13:44:16'],[2,6,6335,'14:06:34'],[9,3,313,'15:53:46'],[9,7,451,'15:59:48'],[11,4,224,'16:08:25'],[5,30,92,'16:16:20'],[5,30,63,'16:19:48'],[9,9,62,'16:25:42'],[10,9,152,'16:26:44'],[1,29,2089,'16:35:00'],[15,15,0,'17:14:00'],"
11670,"[4,15,9,'08:31:30'],[3,13,291,'08:31:48'],[23,5,1005,'08:43:34'],[20,10,2645,'09:03:04'],[22,7,2620,'09:48:49'],[27,13,68,'10:37:14'],[27,13,92,'10:40:40'],[6,19,254,'10:46:55'],[20,12,66,'10:58:13'],[21,12,85,'10:59:19'],[22,5,4625,'11:04:04'],[21,10,70,'12:23:18'],[2,18,794,'12:33:15'],[10,5,266,'12:54:53'],[7,11,330,'13:00:09'],[9,10,263,'13:05:46'],[3,31,1912,'13:12:57'],[8,19,1538,'13:47:01'],[8,6,1488,'14:15:11'],[16,11,2433,'14:42:16'],[27,15,77,'15:24:12'],[7,25,1544,'15:28:25'],[9,12,1200,'15:55:29'],[10,9,555,'16:16:14'],[9,10,104,'16:26:25'],[7,9,103,'16:28:16'],[0,29,1909,'16:34:30'],[27,15,265,'17:10:24'],[15,15,0,'17:16:29'],"
11671,"[4,15,8,'08:37:30'],[3,13,351,'08:37:48'],[20,6,699,'08:48:00'],[25,7,2688,'09:01:21'],[20,9,2670,'09:47:59'],[27,14,88,'10:37:01'],[27,13,83,'10:38:29'],[17,9,499,'10:42:50'],[17,11,138,'10:51:49'],[17,12,80,'10:54:07'],[22,10,4908,'10:59:01'],[4,20,875,'12:28:04'],[11,5,98,'12:46:21'],[9,5,372,'12:48:07'],[11,5,162,'12:54:27'],[6,8,405,'12:57:44'],[2,31,3012,'13:07:27'],[11,21,65,'13:59:54'],[2,8,4346,'14:06:13'],[10,5,104,'15:20:45'],[16,3,2123,'15:25:56'],[27,14,153,'16:03:56'],[17,2,388,'16:09:11'],[10,9,84,'16:20:59'],[11,7,230,'16:23:09'],[10,9,154,'16:27:50'],[9,9,72,'16:30:24'],[0,29,1989,'16:37:20'],[15,15,0,'17:16:57'],"
11672,"[4,15,8,'08:07:00'],[5,13,163,'08:07:16'],[8,25,927,'08:14:02'],[24,5,1661,'08:35:38'],[25,8,2632,'09:04:37'],[25,7,2590,'09:48:29'],[27,13,67,'10:37:15'],[22,14,353,'10:40:46'],[22,13,106,'10:46:39'],[21,8,5093,'10:51:56'],[3,24,1513,'12:22:36'],[10,21,72,'12:48:47'],[0,31,2209,'12:53:00'],[11,21,111,'13:32:58'],[17,10,2380,'13:38:29'],[2,6,4551,'14:21:28'],[9,11,96,'15:41:13'],[9,7,429,'15:43:20'],[6,5,566,'15:50:53'],[1,31,681,'16:04:18'],[5,30,108,'16:17:25'],[10,9,270,'16:24:29'],[5,30,1864,'16:33:25'],[16,5,324,'17:09:55'],[5,15,0,'17:17:38'],"
11677,"[0,13,8,'13:53:30'],[5,13,280,'13:54:09'],[9,5,601,'14:00:18'],[8,4,420,'14:10:19'],[2,9,3389,'14:19:40'],[11,5,347,'15:19:12'],[15,10,2031,'15:27:08'],[27,15,75,'16:02:44'],[15,6,303,'16:06:36'],[10,8,588,'16:17:51'],[10,9,154,'16:27:39'],[9,9,61,'16:30:13'],[3,30,2061,'16:36:08'],[5,15,0,'17:14:20'],"
11683,"[4,15,9,'08:08:50'],[5,13,400,'08:09:09'],[10,5,112,'08:16:57'],[17,5,370,'08:23:29'],[22,9,1699,'08:35:10'],[23,5,2536,'09:06:13'],[23,9,2449,'09:51:00'],[23,15,657,'10:33:02'],[22,14,78,'10:43:59'],[22,13,65,'10:45:17'],[17,10,133,'10:48:46'],[17,11,96,'10:51:16'],[17,12,61,'10:52:52'],[24,6,4690,'10:57:39'],[15,15,0,'12:19:59'],"
11684,"[2,15,9,'09:51:50'],[5,13,346,'09:52:23'],[22,14,98,'10:00:11'],[9,26,1337,'10:07:42'],[18,10,456,'10:33:53'],[22,13,125,'10:47:45'],[17,11,159,'10:52:15'],[17,4,170,'10:56:09'],[17,14,115,'11:00:54'],[5,15,0,'11:04:24'],"
11686,"[0,13,9,'09:01:30'],[3,13,442,'09:01:57'],[20,5,1882,'09:14:17'],[25,8,2573,'09:47:46'],[28,15,151,'10:33:28'],[27,13,62,'10:36:56'],[8,3,67,'10:42:32'],[9,3,430,'10:43:39'],[24,7,4526,'11:01:03'],[17,15,0,'12:31:25'],"
11688,"[2,15,11,'08:16:00'],[4,13,260,'08:16:29'],[18,7,370,'08:23:49'],[25,7,1623,'08:36:06'],[21,10,2538,'09:05:31'],[23,6,2511,'09:49:48'],[11,5,70,'10:39:19'],[9,9,581,'10:41:28'],[25,5,4848,'10:58:11'],[2,23,902,'12:31:37'],[11,21,108,'12:48:11'],[10,21,190,'12:49:59'],[3,29,2864,'12:55:15'],[15,9,2010,'13:45:59'],[5,5,4924,'14:21:55'],[11,5,119,'15:45:00'],[6,11,324,'15:48:35'],[9,3,293,'15:55:56'],[0,29,594,'16:05:45'],[5,30,111,'16:17:55'],[10,9,140,'16:25:49'],[3,29,2273,'16:32:36'],[17,15,0,'17:14:48'],"
11690,"[0,13,9,'08:05:50'],[4,13,196,'08:06:43'],[10,4,96,'08:11:33'],[9,6,962,'08:13:27'],[24,5,1508,'08:37:41'],[24,7,2595,'09:03:54'],[20,5,2582,'09:48:37'],[25,10,62,'10:35:32'],[28,15,257,'10:39:32'],[22,13,115,'10:47:06'],[21,12,105,'11:00:34'],[23,6,4333,'11:06:06'],[5,20,700,'12:27:49'],[1,29,4600,'12:41:59'],[28,15,164,'14:03:15'],[2,6,5399,'14:10:40'],[6,2,461,'15:42:38'],[10,20,360,'15:54:19'],[4,30,3200,'16:02:09'],[3,7,1443,'16:58:26'],[28,14,78,'17:27:21'],[17,15,0,'17:30:10'],"
11691,"[0,13,9,'08:40:40'],[5,13,293,'08:41:36'],[23,7,322,'08:49:57'],[8,7,641,'09:00:18'],[25,6,1419,'09:15:50'],[28,14,122,'09:42:07'],[20,10,2204,'09:51:25'],[10,4,116,'10:32:03'],[9,3,260,'10:34:09'],[23,14,120,'10:43:09'],[22,14,79,'10:45:09'],[22,13,96,'10:46:28'],[17,11,73,'10:51:00'],[20,6,4675,'10:55:54'],[15,15,0,'12:26:41'],"
11693,"[2,15,10,'08:16:30'],[2,13,369,'08:16:50'],[10,5,140,'08:25:09'],[6,2,113,'08:27:56'],[21,12,76,'08:37:34'],[23,10,1436,'08:40:13'],[26,10,2627,'09:04:52'],[23,7,2552,'09:50:47'],[24,14,562,'10:34:37'],[27,15,76,'10:46:13'],[22,13,93,'10:48:57'],[20,14,130,'10:51:19'],[17,12,79,'10:54:33'],[17,11,86,'10:55:52'],[20,12,100,'11:00:46'],[21,12,126,'11:02:26'],[24,10,4502,'11:05:57'],[5,15,0,'12:25:20'],"
11697,"[0,13,8,'13:29:50'],[2,13,344,'13:30:05'],[6,7,236,'13:37:03'],[6,5,441,'13:41:08'],[15,10,2406,'13:51:43'],[4,8,5086,'14:33:53'],[4,30,706,'16:04:03'],[10,9,95,'16:22:10'],[10,7,75,'16:24:38'],[10,6,136,'16:25:53'],[10,7,141,'16:28:09'],[10,5,175,'16:31:54'],[2,8,2648,'16:36:51'],[5,15,0,'17:23:26'],"
11699,"[4,15,8,'08:27:20'],[5,13,191,'08:27:38'],[21,12,65,'08:36:11'],[26,9,1451,'08:39:28'],[24,8,2570,'09:04:39'],[21,10,2561,'09:48:58'],[27,15,209,'10:35:20'],[27,13,94,'10:39:27'],[15,9,421,'10:43:28'],[17,11,101,'10:51:17'],[17,12,64,'10:52:58'],[20,9,4955,'10:56:34'],[15,15,0,'12:30:28'],"
11704,"[4,15,9,'08:08:10'],[4,13,450,'08:08:29'],[24,13,227,'08:18:42'],[17,11,364,'08:23:25'],[25,7,1773,'08:31:16'],[22,6,2437,'09:01:52'],[10,5,82,'09:47:57'],[26,7,1951,'09:55:08'],[18,8,963,'10:34:36'],[17,11,130,'10:51:39'],[17,12,75,'10:53:49'],[21,8,3756,'10:58:33'],[4,22,464,'12:05:35'],[11,21,79,'12:14:10'],[5,15,0,'12:18:36'],"
11712,"[4,15,9,'09:01:10'],[4,13,182,'09:01:27'],[23,8,1962,'09:08:07'],[17,6,63,'09:44:16'],[24,7,2333,'09:49:26'],[17,11,927,'10:35:02'],[25,9,4760,'10:52:09'],[2,20,360,'12:17:09'],[28,15,527,'12:29:32'],[17,8,1300,'12:40:49'],[1,29,2605,'13:06:14'],[15,2,1395,'13:54:14'],[15,5,94,'14:17:45'],[5,8,4479,'14:21:50'],[6,5,864,'15:36:55'],[10,4,255,'15:51:54'],[8,9,244,'15:57:25'],[9,3,123,'16:02:36'],[10,4,198,'16:04:51'],[4,31,199,'16:12:20'],[10,9,94,'16:21:59'],[11,8,166,'16:23:33'],[10,9,159,'16:27:06'],[1,29,2070,'16:35:59'],[5,30,64,'17:11:42'],[5,15,0,'17:16:27'],"
11716,"[2,15,8,'14:49:30'],[5,13,369,'14:50:00'],[18,3,746,'15:08:03'],[15,6,375,'15:20:44'],[15,4,1545,'15:33:34'],[5,15,0,'16:01:59'],"
11718,"[0,13,9,'08:11:40'],[2,13,311,'08:11:58'],[6,9,1705,'08:18:14'],[6,11,811,'08:46:48'],[25,9,2409,'09:05:20'],[22,8,2687,'09:46:32'],[10,4,168,'10:38:01'],[7,2,100,'10:41:09'],[6,10,118,'10:44:11'],[8,3,185,'10:47:34'],[20,12,98,'11:00:31'],[21,12,127,'11:02:09'],[20,9,4411,'11:06:28'],[15,15,0,'12:24:23'],"
11723,"[7,15,8,'08:38:40'],[10,10,1494,'08:39:35'],[6,4,519,'09:05:30'],[22,4,1272,'09:16:07'],[11,11,194,'09:41:45'],[22,4,2103,'09:51:06'],[10,5,73,'10:28:16'],[11,11,1172,'10:30:27'],[21,4,3582,'10:54:47'],[19,0,0,'11:54:54'],"
11726,"[2,15,9,'08:13:00'],[5,13,203,'08:13:36'],[10,4,328,'08:18:41'],[7,2,309,'08:24:30'],[21,12,74,'08:37:11'],[22,7,1414,'08:40:35'],[24,8,2663,'09:04:56'],[21,8,2601,'09:50:08'],[27,13,70,'10:37:24'],[28,14,141,'10:38:48'],[27,13,78,'10:41:21'],[17,11,252,'10:46:27'],[22,9,5415,'10:52:04'],[21,9,62,'12:22:19'],[21,10,70,'12:23:21'],[4,21,969,'12:34:10'],[0,30,2741,'12:53:18'],[11,20,178,'13:42:11'],[10,20,200,'13:45:09'],[17,10,462,'13:51:57'],[2,2,3401,'14:03:18'],[4,7,3847,'15:02:12'],[6,10,535,'16:07:04'],[10,8,503,'16:17:06'],[10,7,84,'16:25:29'],[11,4,183,'16:27:56'],[5,5,3090,'16:31:59'],[5,15,0,'17:26:13'],"
11727,"[4,15,9,'09:02:50'],[3,13,281,'09:03:08'],[2,26,10162,'09:10:47'],[3,21,741,'12:02:28'],[10,21,102,'12:15:47'],[5,27,14214,'12:18:35'],[10,8,386,'16:19:23'],[10,7,89,'16:25:49'],[10,5,109,'16:28:10'],[11,5,410,'16:29:59'],[5,15,0,'16:38:41'],"
11735,"[0,13,8,'13:37:50'],[5,13,291,'13:38:38'],[8,7,576,'13:44:13'],[6,10,468,'13:54:11'],[3,4,5607,'14:03:42'],[10,20,146,'15:42:03'],[1,31,1788,'15:46:21'],[5,30,113,'16:17:58'],[10,7,104,'16:26:30'],[11,4,126,'16:29:43'],[2,5,2657,'16:33:22'],[20,14,81,'17:20:48'],[16,9,444,'17:22:55'],[17,15,0,'17:32:10'],"
11736,"[2,15,9,'13:43:20'],[3,13,202,'13:43:37'],[9,7,581,'13:48:08'],[3,3,3778,'14:00:01'],[3,4,3791,'15:04:38'],[10,4,191,'16:08:58'],[7,9,851,'16:13:18'],[3,2,2714,'16:39:25'],[15,15,0,'17:28:14'],"
11737,"[4,15,9,'08:18:30'],[3,13,398,'08:18:51'],[20,10,1642,'08:33:07'],[21,6,2698,'09:02:11'],[22,5,2647,'09:47:22'],[6,6,547,'10:40:32'],[10,21,261,'10:53:48'],[20,12,94,'11:02:12'],[21,12,124,'11:03:46'],[21,10,66,'11:06:18'],[20,6,4256,'11:10:13'],[21,10,70,'12:23:08'],[4,24,692,'12:32:57'],[1,29,4281,'12:46:58'],[10,21,83,'14:00:36'],[4,8,6339,'14:06:50'],[9,6,284,'15:53:25'],[11,5,74,'15:58:45'],[10,5,310,'15:59:59'],[6,2,220,'16:05:49'],[6,4,391,'16:09:38'],[11,9,414,'16:18:35'],[10,9,133,'16:25:29'],[5,29,2298,'16:31:31'],[15,15,0,'17:11:47'],"
11738,"[2,15,10,'08:06:10'],[4,13,252,'08:06:37'],[27,14,76,'08:13:53'],[15,5,691,'08:18:08'],[17,11,61,'08:30:57'],[21,5,1476,'08:36:23'],[24,5,2382,'09:01:37'],[11,21,63,'09:48:46'],[26,7,1867,'09:55:42'],[24,14,489,'10:36:50'],[27,15,135,'10:47:14'],[21,12,126,'11:02:15'],[21,8,2834,'11:06:35'],[5,15,0,'11:57:05'],"
11740,"[0,13,9,'09:44:10'],[3,13,223,'09:44:36'],[25,6,2015,'09:54:14'],[18,6,1044,'10:33:45'],[17,11,170,'10:52:42'],[17,12,77,'10:55:32'],[20,12,66,'10:58:06'],[21,12,86,'10:59:12'],[21,6,4078,'11:03:21'],[15,15,0,'12:22:03'],"
11741,"[4,15,9,'08:12:00'],[5,13,199,'08:12:20'],[10,5,79,'08:17:10'],[15,9,1777,'08:21:22'],[15,15,0,'08:54:46'],"
11743,"[2,15,8,'09:02:30'],[3,13,443,'09:02:46'],[23,9,1824,'09:12:55'],[27,15,171,'09:44:58'],[23,5,2079,'09:52:10'],[18,7,1053,'10:33:06'],[17,11,140,'10:51:54'],[17,12,80,'10:54:14'],[21,12,61,'10:57:16'],[21,7,3615,'11:00:04'],[2,18,753,'12:05:36'],[11,21,85,'12:19:34'],[17,15,0,'12:25:42'],"
11746,"[4,15,9,'13:39:40'],[3,13,223,'13:39:56'],[28,14,98,'13:47:11'],[11,4,107,'13:52:52'],[9,10,249,'13:56:00'],[5,3,3515,'14:01:54'],[6,2,279,'15:00:40'],[8,10,366,'15:06:23'],[5,2,3410,'15:18:29'],[11,4,132,'16:16:27'],[10,6,379,'16:20:20'],[10,7,107,'16:26:39'],[11,4,267,'16:30:02'],[5,4,2849,'16:35:30'],[6,4,130,'17:22:59'],[17,15,0,'17:28:03'],"
11750,"[2,15,9,'08:09:40'],[3,13,422,'08:09:57'],[26,12,597,'08:20:22'],[23,7,1957,'08:31:12'],[20,6,2637,'09:05:12'],[20,7,2538,'09:50:11'],[22,14,64,'10:36:29'],[21,15,416,'10:37:33'],[22,14,86,'10:44:29'],[22,13,61,'10:49:58'],[17,11,89,'10:55:47'],[20,12,87,'10:59:46'],[21,12,114,'11:01:13'],[21,7,4498,'11:05:51'],[21,10,62,'12:22:06'],[4,18,692,'12:31:27'],[0,29,2553,'12:46:16'],[10,21,260,'13:32:59'],[18,7,2411,'13:40:48'],[4,5,4381,'14:23:48'],[9,11,91,'15:38:18'],[7,9,402,'15:39:57'],[5,2,1363,'15:49:16'],[5,30,69,'16:15:57'],[5,30,116,'16:18:30'],[10,7,117,'16:26:52'],[7,8,590,'16:29:39'],[2,4,2261,'16:40:58'],[7,9,293,'17:20:36'],[5,15,0,'17:26:13'],"
11751,"[4,15,8,'13:39:20'],[5,13,374,'13:39:35'],[8,7,1048,'13:46:31'],[5,3,2928,'14:04:51'],[27,15,63,'14:57:06'],[5,4,2736,'15:01:43'],[6,11,302,'15:48:47'],[5,31,3039,'15:55:50'],[3,3,1603,'16:52:36'],[11,5,127,'17:20:42'],[6,7,393,'17:23:46'],[15,15,0,'17:32:19'],"
11752,"[2,15,9,'09:26:00'],[3,13,452,'09:26:17'],[9,3,456,'09:35:13'],[7,11,83,'09:43:56'],[22,8,2343,'09:49:26'],[6,13,1069,'10:32:50'],[22,7,4654,'10:56:05'],[3,24,230,'12:19:29'],[15,15,0,'12:28:45'],"
11753,"[0,13,9,'14:03:30'],[2,13,242,'14:03:47'],[4,2,3080,'14:10:09'],[6,2,427,'15:01:42'],[4,5,3329,'15:09:50'],[11,4,447,'16:06:52'],[10,7,663,'16:15:56'],[6,8,128,'16:27:41'],[5,2,3029,'16:31:00'],[15,15,0,'17:25:12'],"
11759,"[0,13,9,'13:50:40'],[5,13,216,'13:51:33'],[9,6,682,'13:56:17'],[2,6,5063,'14:09:26'],[10,4,179,'15:36:00'],[2,31,1992,'15:42:17'],[5,30,84,'16:16:16'],[10,9,103,'16:23:00'],[11,8,186,'16:24:43'],[10,9,149,'16:27:49'],[9,9,67,'16:30:18'],[6,9,257,'16:31:42'],[3,6,2229,'16:37:00'],[10,4,101,'17:15:18'],[17,15,0,'17:19:07'],"
11760,"[2,15,8,'09:38:30'],[4,13,426,'09:38:53'],[21,6,1680,'09:51:39'],[27,15,150,'10:23:39'],[18,4,1490,'10:29:19'],[17,11,125,'10:55:00'],[17,12,61,'10:57:05'],[20,12,85,'10:59:38'],[21,12,112,'11:01:03'],[21,8,2859,'11:05:00'],[15,15,0,'11:58:45'],"
11761,"[2,15,9,'08:10:10'],[2,13,422,'08:10:27'],[11,4,206,'08:19:53'],[8,11,296,'08:24:43'],[21,6,1829,'08:33:10'],[24,9,2569,'09:05:40'],[20,6,2486,'09:50:53'],[24,14,613,'10:34:36'],[28,15,233,'10:47:36'],[22,6,4944,'10:53:25'],[3,23,1293,'12:22:56'],[5,29,2535,'12:46:24'],[28,14,393,'13:32:16'],[18,11,2409,'13:42:00'],[5,5,4367,'14:24:22'],[7,3,280,'15:37:49'],[6,9,529,'15:43:20'],[6,3,161,'15:53:08'],[10,4,229,'15:56:30'],[17,3,172,'16:04:47'],[9,10,331,'16:09:58'],[10,8,700,'16:15:49'],[10,9,154,'16:27:29'],[9,9,61,'16:30:03'],[3,31,2075,'16:35:54'],[15,15,0,'17:15:35'],"
11771,"[2,15,8,'13:55:20'],[5,13,238,'13:55:51'],[2,3,3461,'14:02:18'],[11,4,187,'15:01:32'],[7,5,324,'15:05:05'],[4,5,3247,'15:11:12'],[10,20,150,'16:08:49'],[5,30,1024,'16:12:45'],[3,3,2870,'16:34:29'],[5,15,0,'17:24:59'],"
11772,"[2,15,9,'08:24:10'],[3,13,162,'08:24:27'],[17,11,64,'08:31:30'],[26,6,1551,'08:37:58'],[20,6,2504,'09:05:45'],[22,10,2540,'09:49:39'],[28,14,251,'10:35:48'],[27,13,101,'10:40:11'],[10,20,186,'10:46:33'],[21,12,108,'11:00:47'],[26,5,4078,'11:08:11'],[2,20,1049,'12:27:00'],[11,20,229,'12:46:00'],[5,31,4140,'12:51:59'],[5,4,6070,'14:05:59'],[9,11,480,'15:48:39'],[15,11,1050,'15:57:59'],[10,8,455,'16:18:44'],[10,7,105,'16:26:19'],[10,4,353,'16:29:26'],[7,5,812,'16:35:37'],[10,4,485,'16:49:24'],[7,6,257,'16:57:52'],[2,4,1165,'17:03:44'],[15,15,0,'17:27:21'],"
11776,"[0,13,9,'14:57:10'],[3,13,164,'14:57:35'],[16,8,810,'15:08:19'],[15,6,292,'15:21:57'],[17,9,135,'15:27:04'],[27,14,74,'15:33:45'],[8,3,932,'15:38:37'],[15,15,0,'15:56:54'],"
11778,"[4,15,9,'07:11:50'],[10,22,966,'07:14:23'],[10,1,14754,'07:33:45'],[10,22,1648,'11:43:11'],[11,17,18684,'12:12:05'],[15,15,0,'17:26:42'],"
11779,"[4,15,9,'13:48:00'],[5,13,282,'13:48:17'],[21,14,120,'13:55:29'],[5,2,3652,'14:01:27'],[9,8,744,'15:03:15'],[4,3,3687,'15:16:32'],[11,4,490,'16:18:59'],[4,2,2657,'16:39:42'],[5,15,0,'17:26:20'],"
11782,"[2,15,9,'09:03:30'],[2,13,272,'09:03:47'],[3,26,10179,'09:11:10'],[2,20,594,'12:03:05'],[11,20,575,'12:14:44'],[4,27,13796,'12:25:53'],[10,9,68,'16:19:37'],[11,7,326,'16:21:23'],[10,7,111,'16:26:49'],[11,4,523,'16:30:26'],[10,4,190,'16:39:09'],[17,15,0,'16:44:33'],"
11783,"[2,15,9,'08:02:20'],[5,13,343,'08:02:56'],[17,4,1090,'08:11:19'],[17,11,61,'08:30:58'],[26,8,1619,'08:36:00'],[20,5,2464,'09:06:15'],[21,9,2598,'09:48:41'],[27,15,65,'10:36:44'],[27,13,82,'10:38:24'],[15,6,442,'10:43:17'],[17,11,139,'10:51:52'],[17,12,81,'10:54:11'],[22,6,4776,'10:59:53'],[2,22,649,'12:30:40'],[11,5,80,'12:45:19'],[6,6,587,'12:47:12'],[11,21,231,'13:00:08'],[1,29,3970,'13:07:09'],[5,6,4976,'14:16:33'],[11,21,68,'15:42:51'],[3,31,1811,'15:45:48'],[5,30,89,'16:16:19'],[10,7,71,'16:24:02'],[11,6,146,'16:25:13'],[10,7,125,'16:27:39'],[9,9,75,'16:30:36'],[4,7,2300,'16:40:59'],[11,5,177,'17:20:42'],[17,15,0,'17:27:54'],"
11786,"[2,15,9,'09:32:40'],[2,13,162,'09:32:57'],[19,14,62,'09:37:47'],[18,9,914,'09:39:35'],[9,12,310,'09:55:59'],[10,20,95,'10:07:54'],[7,13,1106,'10:11:43'],[28,15,95,'10:37:44'],[27,13,96,'10:40:30'],[9,25,743,'10:46:36'],[15,15,0,'11:00:47'],"
11787,"[0,13,9,'08:41:40'],[4,13,174,'08:42:15'],[10,5,99,'08:46:50'],[19,14,95,'08:50:34'],[8,13,382,'08:53:27'],[5,27,10729,'09:01:20'],[2,20,1102,'12:01:17'],[11,21,117,'12:21:02'],[5,26,13908,'12:24:11'],[10,6,352,'16:21:07'],[10,7,114,'16:26:59'],[10,9,166,'16:29:17'],[9,9,95,'16:32:03'],[9,11,65,'16:34:28'],[27,14,239,'16:38:00'],[17,15,0,'16:43:19'],"
11792,"[0,13,8,'08:14:50'],[3,13,485,'08:15:14'],[6,9,1762,'08:29:27'],[24,7,2577,'09:02:42'],[26,8,2684,'09:46:35'],[27,15,84,'10:34:55'],[27,13,62,'10:36:53'],[11,5,242,'10:41:57'],[9,11,188,'10:47:21'],[25,7,5162,'10:54:17'],[21,10,67,'12:22:38'],[2,20,467,'12:33:02'],[11,5,62,'12:44:37'],[8,5,656,'12:45:53'],[1,29,4021,'13:00:38'],[5,9,4520,'14:09:59'],[10,5,61,'15:26:18'],[3,29,3761,'15:29:38'],[3,9,2268,'16:38:51'],[11,5,77,'17:18:42'],[10,21,251,'17:23:18'],[5,15,0,'17:29:55'],"
11794,"[2,15,8,'08:37:00'],[5,13,416,'08:37:53'],[18,7,776,'08:46:43'],[4,27,10666,'09:02:43'],[4,21,587,'12:02:12'],[11,21,380,'12:12:49'],[2,27,9544,'12:21:05'],[10,8,336,'15:04:03'],[11,5,61,'15:10:38'],[15,15,0,'15:14:07'],"
