id,xy
12916,"[2,15,11,'08:51:40'],[4,13,288,'08:52:11'],[25,6,2353,'09:07:26'],[23,7,2428,'09:47:11'],[4,2,2467,'10:37:02'],[6,11,95,'11:21:34'],[6,5,791,'11:24:18'],[11,5,228,'11:38:11'],[15,15,0,'11:43:58'],"
12918,"[2,15,8,'09:47:00'],[4,13,246,'09:47:23'],[24,9,1676,'09:54:33'],[27,15,60,'10:23:39'],[15,6,1394,'10:27:15'],[26,6,1921,'10:53:38'],[27,15,74,'11:27:25'],[16,6,290,'11:30:49'],[25,7,1095,'11:38:44'],[15,15,0,'12:00:42'],"
12925,"[2,15,13,'09:00:10'],[2,13,294,'09:00:35'],[20,9,1925,'09:11:44'],[5,4,2088,'09:48:31'],[8,5,543,'10:23:36'],[11,5,89,'10:33:00'],[8,9,180,'10:35:19'],[1,30,549,'10:41:50'],[24,7,2070,'10:57:29'],[11,21,130,'11:37:19'],[20,10,851,'11:43:28'],[17,15,0,'11:59:22'],"
12927,"[2,15,11,'08:40:00'],[5,13,460,'08:40:39'],[11,5,149,'08:49:50'],[9,19,232,'08:55:57'],[26,10,2388,'09:07:01'],[24,10,2485,'09:47:04'],[10,5,79,'10:32:10'],[6,4,993,'10:34:06'],[26,9,2076,'10:56:03'],[5,15,0,'11:36:07'],"
12930,"[0,13,8,'08:57:00'],[4,13,248,'08:57:31'],[21,12,66,'09:07:09'],[24,5,2066,'09:11:33'],[15,15,0,'09:49:01'],"
12933,"[2,15,11,'09:00:00'],[2,13,437,'09:00:22'],[16,9,1161,'09:10:38'],[2,4,5694,'09:33:45'],[10,4,153,'11:10:06'],[9,2,258,'11:13:01'],[11,4,148,'11:18:01'],[5,15,0,'11:23:01'],"
12935,"[2,15,12,'08:59:00'],[2,13,268,'08:59:21'],[5,27,4964,'09:06:55'],[21,15,455,'10:34:04'],[28,15,224,'10:43:25'],[15,15,0,'10:49:11'],"
12937,"[2,15,10,'08:54:00'],[2,13,360,'08:54:19'],[21,12,64,'09:06:41'],[21,7,2192,'09:09:17'],[23,8,2506,'09:46:23'],[28,15,106,'10:30:23'],[2,3,2001,'10:40:28'],[10,4,110,'11:16:59'],[7,10,472,'11:20:07'],[8,8,358,'11:28:11'],[5,15,0,'11:34:58'],"
12939,"[7,15,9,'08:51:20'],[11,11,467,'08:52:32'],[21,12,63,'09:06:17'],[26,4,1985,'09:09:54'],[20,4,2285,'09:49:54'],[11,11,215,'10:32:24'],[8,11,402,'10:36:27'],[11,10,419,'10:43:30'],[26,4,2274,'10:55:35'],[21,4,1049,'11:40:00'],[19,0,0,'11:58:01'],"
12943,"[2,15,9,'09:12:50'],[4,13,365,'09:13:14'],[8,8,584,'09:20:25'],[2,4,6481,'09:31:48'],[17,15,0,'11:23:42'],"
12944,"[2,15,10,'09:02:50'],[3,13,359,'09:03:10'],[21,7,1814,'09:13:35'],[3,4,3822,'09:51:17'],[8,7,847,'10:56:42'],[11,4,367,'11:11:32'],[2,29,126,'11:21:03'],[17,15,0,'11:25:46'],"
12945,"[7,15,8,'08:57:00'],[11,11,96,'08:58:13'],[25,4,2336,'09:08:23'],[24,4,2600,'09:47:19'],[10,20,143,'10:33:36'],[10,10,134,'10:39:15'],[7,10,114,'10:42:05'],[6,6,345,'10:44:34'],[24,4,2310,'10:53:09'],[19,0,0,'11:32:37'],"
12946,"[0,13,8,'09:22:40'],[4,13,146,'09:23:13'],[8,7,961,'09:26:58'],[7,8,740,'09:42:59'],[3,5,3324,'09:57:25'],[11,4,284,'10:54:35'],[3,3,1115,'11:01:44'],[15,15,0,'11:25:35'],"
12947,"[2,15,9,'09:22:40'],[4,13,184,'09:23:05'],[20,6,503,'09:30:36'],[5,5,4376,'09:43:43'],[9,4,1204,'10:57:05'],[27,14,95,'11:20:44'],[15,15,0,'11:24:23'],"
12950,"[4,15,9,'08:33:00'],[2,13,332,'08:33:27'],[15,11,1135,'08:41:04'],[21,10,2806,'09:02:13'],[22,10,2429,'09:52:20'],[5,3,2369,'10:40:10'],[10,5,133,'11:20:46'],[7,4,567,'11:23:42'],[22,10,889,'11:41:50'],[15,15,0,'11:58:20'],"
12953,"[2,15,10,'08:47:50'],[2,13,289,'08:48:10'],[8,2,481,'08:55:38'],[8,8,428,'09:04:21'],[21,10,1321,'09:13:48'],[15,10,2220,'09:37:09'],[10,5,94,'10:16:15'],[6,4,226,'10:18:13'],[25,12,310,'10:24:59'],[21,15,590,'10:30:49'],[21,14,100,'10:40:39'],[9,29,2079,'10:44:40'],[18,7,130,'11:22:19'],[4,30,1258,'11:31:11'],[15,15,0,'11:54:17'],"
12960,"[4,15,10,'09:02:10'],[4,13,266,'09:02:33'],[4,26,8156,'09:09:33'],[17,15,0,'11:27:50'],"
12968,"[2,15,10,'08:57:40'],[2,13,330,'08:57:59'],[2,27,8625,'09:07:04'],[15,15,0,'11:37:11'],"
12974,"[4,15,9,'11:16:50'],[4,13,433,'11:17:06'],[21,14,92,'11:26:57'],[16,9,1744,'11:29:45'],[15,15,0,'12:03:21'],"
12977,"[7,15,9,'08:32:00'],[10,11,1641,'08:32:38'],[21,4,2573,'09:04:56'],[24,4,2605,'09:48:14'],[27,14,118,'10:34:01'],[5,3,67,'10:43:06'],[3,3,2088,'10:45:01'],[11,10,139,'11:24:10'],[6,6,704,'11:27:45'],[19,0,0,'11:41:19'],"
12982,"[2,15,10,'08:31:40'],[5,13,243,'08:32:16'],[10,5,414,'08:37:15'],[18,7,775,'08:47:04'],[24,5,2256,'09:04:53'],[5,4,1206,'09:49:23'],[6,9,332,'10:10:47'],[8,5,147,'10:16:42'],[6,10,1503,'10:25:26'],[22,7,2206,'10:55:03'],[20,8,1131,'11:38:38'],[15,15,0,'12:00:21'],"
12984,"[0,13,9,'08:47:30'],[2,13,243,'08:47:46'],[10,4,80,'08:54:29'],[20,5,2421,'09:08:18'],[24,10,2417,'09:51:22'],[3,2,2269,'10:39:20'],[10,4,141,'11:20:38'],[9,3,421,'11:23:18'],[2,30,1063,'11:34:26'],[17,15,0,'11:55:29'],"
12986,"[2,15,10,'09:03:30'],[5,13,263,'09:04:16'],[21,6,2124,'09:13:25'],[20,5,2605,'09:49:04'],[5,3,62,'10:42:18'],[2,3,2279,'10:44:50'],[21,10,479,'11:28:50'],[24,6,927,'11:37:42'],[15,15,0,'11:56:15'],"
12988,"[0,13,9,'09:03:30'],[4,13,182,'09:04:07'],[11,4,93,'09:09:36'],[7,7,515,'09:11:44'],[9,5,262,'09:20:27'],[6,8,310,'09:25:09'],[4,5,5547,'09:31:32'],[11,4,349,'11:05:20'],[5,15,0,'11:13:31'],"
12995,"[0,13,8,'08:42:10'],[4,13,387,'08:42:52'],[16,4,464,'08:52:05'],[25,5,2377,'09:06:12'],[20,9,2410,'09:47:59'],[3,3,2076,'10:36:13'],[9,4,415,'11:12:54'],[6,2,231,'11:20:28'],[5,15,0,'11:26:56'],"
12998,"[4,15,9,'08:33:20'],[4,13,332,'08:33:37'],[16,11,1141,'08:40:48'],[20,8,2828,'09:01:21'],[21,8,2530,'09:48:29'],[28,15,340,'10:33:19'],[5,2,2062,'10:43:57'],[9,6,569,'11:19:50'],[8,9,391,'11:29:48'],[21,8,185,'11:39:34'],[5,15,0,'11:45:41'],"
13001,"[2,15,9,'09:27:10'],[3,13,222,'09:27:27'],[2,4,5423,'09:34:06'],[8,6,928,'11:06:11'],[10,4,104,'11:22:15'],[5,15,0,'11:26:51'],"
13003,"[7,15,8,'08:48:40'],[10,11,656,'08:49:23'],[25,4,2410,'09:08:09'],[23,4,2626,'09:48:33'],[5,2,2769,'10:34:50'],[6,6,880,'11:22:49'],[10,5,62,'11:37:57'],[10,11,680,'11:40:09'],[19,0,0,'11:53:37'],"
13004,"[2,15,8,'09:16:40'],[4,13,336,'09:17:03'],[9,5,344,'09:24:05'],[21,14,112,'09:32:17'],[4,4,4439,'09:37:30'],[3,3,1122,'11:02:47'],[10,5,91,'11:24:28'],[15,15,0,'11:28:46'],"
13005,"[0,13,9,'08:33:00'],[3,13,203,'08:33:26'],[16,10,1254,'08:38:55'],[23,8,2470,'09:01:29'],[21,7,2359,'09:47:40'],[27,15,68,'10:29:21'],[10,6,199,'10:35:50'],[7,2,604,'10:40:25'],[25,10,2120,'10:56:29'],[17,15,0,'11:33:48'],"
13009,"[2,15,10,'08:39:40'],[5,13,213,'08:40:16'],[7,8,805,'08:46:34'],[21,12,62,'09:06:14'],[23,8,2336,'09:08:23'],[20,5,2485,'09:48:54'],[2,3,2470,'10:38:19'],[27,15,93,'11:27:36'],[15,15,0,'11:31:07'],"
13011,"[0,13,9,'09:21:50'],[5,13,306,'09:22:33'],[7,5,73,'09:28:56'],[3,5,6070,'09:30:39'],[11,5,125,'11:13:04'],[6,6,774,'11:15:55'],[5,15,0,'11:31:48'],"
13021,"[2,15,9,'08:30:10'],[4,13,233,'08:30:36'],[11,4,200,'08:36:09'],[15,2,1044,'08:42:45'],[23,6,2010,'09:07:49'],[11,20,306,'09:47:23'],[24,6,1719,'09:57:40'],[9,6,83,'10:30:56'],[7,5,772,'10:32:27'],[10,4,240,'10:45:39'],[21,9,1970,'10:57:39'],[28,14,139,'11:32:10'],[9,2,764,'11:39:25'],[17,15,0,'11:54:28'],"
13022,"[4,15,8,'08:51:50'],[5,13,460,'08:52:09'],[22,10,2302,'09:03:47'],[4,4,2054,'09:46:15'],[10,4,210,'10:21:49'],[7,4,153,'10:25:36'],[6,7,372,'10:28:27'],[4,29,812,'10:36:57'],[22,7,2014,'10:55:05'],[15,15,0,'11:32:33'],"
13024,"[2,15,9,'08:29:40'],[3,13,342,'08:29:57'],[11,4,216,'08:37:33'],[18,7,956,'08:44:13'],[25,8,4904,'09:04:55'],[10,20,186,'10:31:43'],[3,2,2288,'10:40:41'],[6,5,329,'11:21:40'],[7,7,658,'11:27:21'],[15,15,0,'11:39:52'],"
13029,"[2,15,9,'09:20:50'],[5,13,463,'09:21:26'],[9,2,189,'09:31:00'],[6,10,418,'09:35:31'],[4,7,4030,'09:43:09'],[10,4,344,'10:51:25'],[11,4,150,'10:57:09'],[7,2,103,'11:00:16'],[5,15,0,'11:03:41'],"
13030,"[2,15,9,'08:52:20'],[5,13,380,'08:52:59'],[7,26,61,'09:01:28'],[21,12,60,'09:08:04'],[25,8,1790,'09:11:09'],[10,4,148,'09:45:21'],[8,9,409,'09:48:30'],[23,9,1676,'09:58:03'],[11,4,93,'10:29:56'],[7,5,166,'10:32:03'],[2,31,745,'10:38:24'],[21,10,1886,'10:55:33'],[17,11,489,'11:27:50'],[22,8,942,'11:37:27'],[5,15,0,'11:56:23'],"
13036,"[2,15,11,'08:48:50'],[4,13,291,'08:49:18'],[11,5,460,'08:56:49'],[21,12,60,'09:08:05'],[24,10,2264,'09:10:35'],[22,9,2473,'09:48:56'],[3,2,2664,'10:35:35'],[9,7,842,'11:25:07'],[26,5,742,'11:43:47'],[11,21,124,'12:02:25'],[15,15,0,'12:07:02'],"
13039,"[4,15,9,'08:41:10'],[2,13,390,'08:41:39'],[16,8,532,'08:51:27'],[26,7,2494,'09:05:05'],[24,8,2503,'09:47:16'],[3,3,1902,'10:38:47'],[26,6,989,'11:17:20'],[23,6,1077,'11:38:12'],[27,14,90,'11:57:59'],[17,15,0,'12:01:17'],"
13041,"[2,15,8,'08:31:10'],[4,13,416,'08:31:33'],[10,4,150,'08:39:49'],[15,11,922,'08:44:27'],[18,9,2002,'09:00:07'],[28,15,243,'09:35:16'],[6,9,124,'09:42:05'],[9,4,468,'09:44:41'],[20,5,1670,'09:56:19'],[28,14,228,'10:27:41'],[10,8,197,'10:36:32'],[15,15,0,'10:41:59'],"
13050,"[7,15,8,'11:23:50'],[11,11,1621,'11:24:48'],[9,11,60,'11:51:59'],[19,0,0,'11:55:08'],"
13051,"[0,13,10,'09:05:00'],[4,13,214,'09:05:35'],[8,3,402,'09:11:07'],[6,7,533,'09:18:16'],[5,4,6079,'09:34:40'],[28,15,320,'11:20:09'],[15,15,0,'11:27:32'],"
13055,"[2,15,9,'09:14:40'],[3,13,312,'09:14:57'],[8,4,472,'09:22:47'],[3,4,4709,'09:31:30'],[8,9,693,'10:53:46'],[9,2,118,'11:06:21'],[9,10,135,'11:09:34'],[17,15,0,'11:13:03'],"
13057,"[0,13,8,'08:41:20'],[3,13,356,'08:41:43'],[8,26,623,'08:49:46'],[22,5,2399,'09:06:20'],[20,8,2517,'09:47:22'],[27,15,76,'10:32:03'],[5,15,0,'10:39:24'],"
13065,"[0,13,9,'08:42:20'],[3,13,181,'08:42:48'],[11,5,116,'08:48:13'],[15,3,2193,'08:54:06'],[4,4,2101,'09:35:08'],[8,10,400,'10:11:49'],[0,29,565,'10:20:34'],[22,15,636,'10:35:23'],[22,9,2223,'10:52:56'],[17,4,190,'11:33:29'],[24,6,990,'11:40:29'],[15,15,0,'12:00:41'],"
13067,"[4,15,9,'09:23:30'],[2,13,393,'09:23:56'],[5,4,4815,'09:32:54'],[7,9,305,'10:54:14'],[8,5,383,'10:59:46'],[7,7,781,'11:08:08'],[5,15,0,'11:22:17'],"
13072,"[4,15,8,'08:39:30'],[2,13,211,'08:39:58'],[10,4,90,'08:45:49'],[17,5,564,'08:50:35'],[22,10,2389,'09:04:40'],[2,4,3243,'09:52:36'],[10,20,354,'10:52:15'],[22,8,1932,'11:01:47'],[10,20,90,'11:38:29'],[24,10,826,'11:43:53'],[15,15,0,'11:59:35'],"
13083,"[0,13,8,'09:28:40'],[5,13,393,'09:29:36'],[2,6,4340,'09:37:59'],[10,5,68,'10:51:41'],[9,3,313,'10:53:06'],[5,15,0,'10:59:54'],"
13085,"[2,15,9,'08:32:00'],[5,13,365,'08:32:34'],[11,4,101,'08:40:08'],[8,13,998,'08:43:11'],[22,6,2170,'09:02:59'],[2,5,1437,'09:46:12'],[10,4,241,'10:13:08'],[7,4,222,'10:19:37'],[6,6,350,'10:23:29'],[7,10,61,'10:29:48'],[10,8,404,'10:31:15'],[4,31,577,'10:41:12'],[24,6,1983,'10:57:16'],[28,14,191,'11:32:38'],[22,5,806,'11:37:53'],[5,15,0,'11:55:12'],"
13086,"[4,15,9,'08:45:40'],[3,13,357,'08:46:02'],[17,2,216,'08:56:13'],[23,8,2053,'09:06:36'],[2,5,76,'09:47:43'],[5,5,64,'09:50:31'],[15,15,0,'09:53:22'],"
13092,"[2,15,10,'08:34:40'],[5,13,420,'08:35:19'],[6,20,695,'08:48:14'],[26,10,2086,'09:07:03'],[4,4,2663,'09:46:46'],[10,9,569,'10:34:10'],[6,2,230,'10:45:09'],[21,9,2185,'10:54:24'],[28,14,125,'11:32:24'],[21,9,859,'11:38:20'],[17,15,0,'11:53:46'],"
13096,"[2,15,11,'08:57:20'],[4,13,438,'08:57:51'],[2,27,8482,'09:08:57'],[10,21,93,'11:31:56'],[5,15,0,'11:36:06'],"
13100,"[4,15,8,'09:09:00'],[2,13,184,'09:09:25'],[9,10,882,'09:13:27'],[6,13,113,'09:28:26'],[5,3,3348,'09:32:11'],[2,4,2383,'10:31:56'],[15,15,0,'11:14:34'],"
13105,"[7,15,9,'08:55:30'],[10,10,184,'08:56:45'],[24,4,2410,'09:07:09'],[21,4,2493,'09:47:46'],[28,15,349,'10:33:10'],[5,3,2072,'10:44:07'],[8,7,429,'11:19:30'],[19,0,0,'11:31:50'],"
13106,"[2,15,9,'09:15:10'],[4,13,254,'09:15:35'],[28,15,220,'09:23:19'],[24,10,568,'09:28:01'],[4,4,4402,'09:41:47'],[7,6,686,'10:55:53'],[9,6,212,'11:07:27'],[15,15,0,'11:12:42'],"
13112,"[2,15,9,'08:59:40'],[4,13,331,'09:00:08'],[22,14,93,'09:09:26'],[15,9,1057,'09:12:12'],[4,6,4593,'09:33:06'],[11,5,92,'10:50:47'],[9,2,172,'10:52:57'],[9,3,150,'10:59:59'],[15,15,0,'11:04:26'],"
13117,"[4,15,9,'09:33:10'],[5,13,330,'09:33:29'],[5,4,5619,'09:40:20'],[6,5,580,'11:14:09'],[17,15,0,'11:26:34'],"
13121,"[2,15,11,'08:45:10'],[3,13,199,'08:45:30'],[10,5,185,'08:51:14'],[16,7,197,'08:57:12'],[3,27,5119,'09:04:20'],[24,15,602,'10:34:37'],[27,14,71,'10:45:18'],[5,15,0,'10:49:34'],"
13122,"[0,13,9,'08:44:30'],[2,13,362,'08:44:47'],[9,6,433,'08:52:46'],[21,12,62,'09:06:16'],[22,5,2319,'09:09:50'],[23,10,2498,'09:50:51'],[3,2,2471,'10:40:38'],[10,5,66,'11:23:43'],[7,8,634,'11:27:15'],[24,6,826,'11:43:03'],[27,14,101,'11:58:18'],[5,15,0,'12:03:21'],"
13125,"[2,15,9,'09:11:40'],[4,13,253,'09:12:06'],[6,6,742,'09:17:47'],[2,5,6321,'09:30:48'],[11,20,221,'11:20:28'],[17,15,0,'11:27:11'],"
13132,"[4,15,9,'08:49:10'],[2,13,362,'08:49:37'],[10,4,211,'08:57:58'],[2,27,8577,'09:05:12'],[15,15,0,'11:30:18'],"
13135,"[2,15,11,'09:01:30'],[2,13,369,'09:01:50'],[20,7,1835,'09:13:14'],[11,20,473,'09:49:26'],[25,6,1624,'10:02:05'],[9,3,317,'10:35:12'],[7,5,120,'10:40:39'],[0,31,278,'10:45:51'],[22,8,2132,'10:57:17'],[28,15,83,'11:35:46'],[22,6,1001,'11:39:58'],[5,15,0,'12:00:46'],"
13137,"[2,15,10,'09:00:30'],[5,13,236,'09:01:13'],[6,3,192,'09:06:27'],[7,6,484,'09:09:55'],[8,8,180,'09:18:19'],[17,8,324,'09:25:15'],[2,5,4546,'09:36:03'],[10,4,152,'10:54:27'],[11,4,130,'10:56:59'],[15,15,0,'11:01:18'],"
13146,"[4,15,9,'09:18:50'],[4,13,420,'09:19:09'],[7,4,133,'09:28:06'],[5,7,5260,'09:31:09'],[11,5,94,'10:59:55'],[9,5,302,'11:01:37'],[9,8,1001,'11:06:58'],[17,15,0,'11:25:57'],"
13147,"[7,15,8,'08:42:40'],[10,11,1039,'08:43:20'],[25,4,2466,'09:07:43'],[23,4,2597,'09:49:02'],[3,3,2764,'10:35:25'],[25,4,740,'11:25:39'],[26,4,950,'11:37:59'],[19,0,0,'11:55:04'],"
13152,"[2,15,9,'08:58:10'],[4,13,262,'08:58:37'],[25,7,2234,'09:10:35'],[24,6,2567,'09:48:12'],[3,3,2399,'10:40:30'],[28,15,258,'11:27:41'],[17,9,1541,'11:35:08'],[15,15,0,'12:01:43'],"
13154,"[4,15,9,'08:58:20'],[4,13,217,'08:58:42'],[21,12,66,'09:07:04'],[21,9,2357,'09:09:02'],[21,6,2549,'09:49:00'],[5,3,2117,'10:39:52'],[21,6,1009,'11:19:20'],[28,14,258,'11:38:21'],[22,6,706,'11:44:53'],[11,20,120,'12:01:59'],[5,15,0,'12:06:40'],"
13155,"[2,15,11,'09:04:00'],[4,13,378,'09:04:31'],[25,10,1613,'09:13:46'],[5,15,0,'09:44:19'],"
13164,"[2,15,9,'09:11:00'],[3,13,252,'09:11:17'],[8,9,561,'09:16:28'],[6,8,240,'09:25:59'],[5,4,6446,'09:31:03'],[11,4,332,'11:19:37'],[9,9,204,'11:27:05'],[17,15,0,'11:32:15'],"
13165,"[2,15,9,'08:58:40'],[4,13,313,'08:59:06'],[23,7,2005,'09:08:24'],[4,4,2438,'09:48:41'],[7,9,468,'10:31:21'],[27,14,267,'10:42:32'],[17,9,93,'10:49:16'],[25,8,2243,'10:53:16'],[25,8,966,'11:41:43'],[15,15,0,'12:00:51'],"
13172,"[0,13,9,'09:01:30'],[3,13,393,'09:01:56'],[21,9,1787,'09:12:02'],[5,4,2088,'09:45:11'],[6,8,509,'10:21:10'],[28,15,181,'10:34:08'],[18,10,578,'10:40:51'],[25,10,2286,'10:52:03'],[28,14,295,'11:30:54'],[15,15,0,'11:39:33'],"
13178,"[0,13,8,'08:47:10'],[3,13,396,'08:47:33'],[7,22,228,'08:56:51'],[21,8,2006,'09:06:23'],[28,15,215,'09:42:04'],[24,5,2116,'09:48:33'],[16,8,93,'10:27:56'],[24,15,474,'10:31:15'],[28,15,158,'10:40:11'],[15,3,314,'10:45:35'],[24,9,2159,'10:53:50'],[7,11,153,'11:33:26'],[20,10,925,'11:38:54'],[5,15,0,'11:56:58'],"
13182,"[2,15,9,'09:05:10'],[2,13,352,'09:05:27'],[9,22,941,'09:14:18'],[5,4,4618,'09:33:11'],[6,6,922,'10:50:57'],[10,5,78,'11:06:51'],[5,15,0,'11:12:47'],"
13189,"[4,15,10,'09:02:30'],[3,13,376,'09:02:53'],[23,5,1840,'09:14:49'],[11,5,72,'09:50:47'],[21,6,1837,'09:55:42'],[4,5,2288,'10:31:01'],[6,4,509,'11:09:40'],[7,3,270,'11:18:09'],[15,15,0,'11:26:12'],"
13197,"[2,15,9,'08:55:20'],[4,13,484,'08:55:45'],[21,12,62,'09:07:46'],[21,9,2037,'09:09:42'],[3,5,4327,'09:49:22'],[11,5,67,'11:03:02'],[6,3,765,'11:04:44'],[9,5,490,'11:17:59'],[27,14,153,'11:30:06'],[15,15,0,'11:34:46'],"
13199,"[2,15,8,'09:05:40'],[4,13,334,'09:06:05'],[11,4,278,'09:14:01'],[7,7,1263,'09:19:26'],[2,4,4397,'09:42:52'],[10,4,152,'10:58:07'],[5,15,0,'11:02:13'],"
13204,"[2,15,8,'09:05:00'],[4,13,396,'09:05:23'],[9,2,328,'09:14:11'],[8,8,595,'09:20:24'],[5,6,6180,'09:31:09'],[10,4,351,'11:14:58'],[17,15,0,'11:25:20'],"
13207,"[0,13,8,'08:45:20'],[5,13,284,'08:46:05'],[6,14,560,'08:50:49'],[25,8,2025,'09:07:44'],[5,5,1632,'09:47:17'],[6,7,526,'10:14:43'],[27,15,82,'10:26:27'],[7,11,1228,'10:30:31'],[24,9,2208,'10:54:11'],[27,14,181,'11:32:18'],[15,11,1312,'11:38:47'],[5,15,0,'12:02:30'],"
13208,"[0,13,9,'08:52:50'],[4,13,373,'08:53:26'],[21,12,60,'09:08:04'],[21,6,2246,'09:11:13'],[23,9,2500,'09:49:49'],[3,2,2561,'10:38:18'],[8,11,214,'11:26:15'],[9,2,348,'11:31:41'],[5,15,0,'11:42:55'],"
13213,"[4,15,9,'08:30:10'],[2,13,445,'08:30:34'],[9,25,1173,'08:40:46'],[25,9,2253,'09:06:56'],[5,5,63,'09:49:47'],[4,5,3509,'09:50:50'],[22,6,2313,'10:55:36'],[28,15,253,'11:36:46'],[21,8,852,'11:42:47'],[15,15,0,'11:59:16'],"
13215,"[0,13,9,'08:31:50'],[5,13,339,'08:32:40'],[18,8,1209,'08:40:20'],[25,8,2398,'09:05:01'],[24,6,2553,'09:45:36'],[10,6,451,'10:36:48'],[8,3,311,'10:45:28'],[23,6,2190,'10:57:59'],[15,15,0,'11:39:15'],"
13217,"[0,13,10,'08:40:40'],[2,13,281,'08:40:58'],[10,5,230,'08:47:49'],[6,18,297,'08:55:42'],[21,12,63,'09:07:33'],[23,6,2152,'09:11:27'],[22,9,2497,'09:48:52'],[4,3,2604,'10:35:25'],[9,6,691,'11:22:58'],[15,15,0,'11:36:44'],"
13218,"[4,15,9,'08:53:50'],[4,13,287,'08:54:12'],[10,5,194,'09:01:35'],[21,8,2309,'09:11:30'],[21,7,2600,'09:49:59'],[4,2,2358,'10:43:01'],[21,6,433,'11:30:06'],[22,7,842,'11:37:27'],[17,15,0,'11:53:25'],"
13219,"[2,15,10,'08:33:40'],[5,13,433,'08:34:16'],[10,4,103,'08:42:56'],[18,3,715,'08:48:04'],[23,10,2214,'09:06:15'],[5,4,1615,'09:46:44'],[9,10,259,'10:14:30'],[7,4,260,'10:19:29'],[11,4,144,'10:24:15'],[10,4,120,'10:26:39'],[5,30,1141,'10:31:28'],[23,6,2128,'10:55:21'],[16,9,93,'11:34:26'],[24,9,965,'11:38:14'],[5,15,0,'11:57:42'],"
13223,"[2,15,9,'08:53:30'],[5,13,366,'08:54:13'],[21,12,63,'09:07:31'],[22,6,1975,'09:11:04'],[3,4,3536,'09:51:33'],[27,15,119,'10:57:30'],[20,5,1357,'11:01:52'],[27,15,250,'11:27:29'],[15,15,0,'11:33:57'],"
13225,"[2,15,11,'08:45:00'],[2,13,179,'08:45:20'],[11,20,84,'08:52:25'],[18,2,69,'08:58:50'],[26,10,2292,'09:06:37'],[5,5,64,'09:50:28'],[4,5,2477,'09:51:32'],[17,15,0,'10:36:27'],"
13229,"[2,15,11,'08:54:50'],[5,13,298,'08:55:31'],[4,26,8837,'09:03:32'],[10,20,116,'11:31:53'],[5,15,0,'11:36:29'],"
13231,"[2,15,8,'09:18:00'],[2,13,323,'09:18:16'],[11,20,150,'09:26:39'],[9,24,1905,'09:29:44'],[15,9,2440,'10:03:29'],[17,9,340,'10:44:19'],[5,15,0,'10:52:03'],"
13232,"[4,15,10,'09:28:40'],[3,13,359,'09:29:00'],[4,5,5581,'09:37:08'],[10,20,240,'11:13:49'],[15,15,0,'11:20:16'],"
13234,"[2,15,10,'09:03:50'],[4,13,229,'09:04:20'],[11,4,72,'09:10:17'],[15,11,953,'09:13:46'],[3,6,6575,'09:32:24'],[10,4,174,'11:23:15'],[15,15,0,'11:29:28'],"
13236,"[0,13,9,'09:02:10'],[3,13,241,'09:02:38'],[5,26,8177,'09:09:12'],[17,15,0,'11:27:55'],"
13238,"[4,15,9,'08:30:20'],[4,13,210,'08:30:39'],[18,8,1435,'08:36:34'],[2,26,8761,'09:04:08'],[15,15,0,'11:32:50'],"
13242,"[0,13,9,'09:16:00'],[5,13,192,'09:16:47'],[8,4,794,'09:21:15'],[4,7,4457,'09:35:32'],[10,4,188,'10:51:01'],[15,15,0,'10:56:15'],"
13243,"[0,13,9,'08:43:30'],[5,13,249,'08:44:20'],[9,4,662,'08:49:47'],[2,27,8651,'09:06:18'],[15,15,0,'11:33:11'],"
13246,"[2,15,8,'09:34:50'],[5,13,325,'09:35:24'],[5,3,2791,'09:42:08'],[9,4,990,'10:29:29'],[8,8,337,'10:46:32'],[4,2,1651,'10:53:48'],[17,15,0,'11:26:13'],"
13247,"[0,13,8,'08:32:20'],[5,13,347,'08:33:02'],[10,4,204,'08:39:55'],[21,12,832,'08:45:57'],[22,5,2151,'09:00:38'],[5,4,2283,'09:41:46'],[7,2,582,'10:20:07'],[11,4,274,'10:30:15'],[10,7,505,'10:35:44'],[6,3,191,'10:44:48'],[7,11,90,'10:49:19'],[23,8,2140,'10:54:59'],[10,4,186,'11:35:03'],[26,9,940,'11:42:29'],[5,15,0,'12:01:58'],"
13248,"[0,13,9,'08:30:20'],[3,13,463,'08:30:46'],[17,3,1168,'08:41:01'],[22,6,2388,'09:08:21'],[20,8,2572,'09:49:17'],[5,2,2106,'10:39:23'],[10,5,106,'11:15:13'],[8,4,568,'11:17:11'],[7,8,217,'11:27:22'],[0,29,1012,'11:34:07'],[5,15,0,'11:53:29'],"
13251,"[0,13,9,'08:58:40'],[3,13,392,'08:59:07'],[5,26,8452,'09:09:17'],[15,15,0,'11:35:07'],"
13252,"[0,13,9,'08:30:00'],[4,13,447,'08:30:32'],[10,5,60,'08:40:09'],[17,11,1033,'08:43:06'],[22,8,2842,'09:01:47'],[24,10,2564,'09:49:55'],[3,3,2477,'10:40:42'],[24,10,522,'11:28:47'],[20,9,1194,'11:38:05'],[11,21,77,'12:02:52'],[5,15,0,'12:06:41'],"
13253,"[2,15,10,'08:50:00'],[2,13,430,'08:50:19'],[11,4,98,'09:00:11'],[20,9,2051,'09:10:48'],[21,10,2573,'09:45:26'],[28,15,247,'10:30:02'],[11,6,262,'10:41:17'],[6,10,251,'10:46:18'],[21,9,2424,'10:53:25'],[11,4,171,'11:38:18'],[21,7,810,'11:44:59'],[15,15,0,'12:01:44'],"
